episode,reward,steps,delivered,total_time_hours,total_cost,total_risk,path,shipment_type,wall_clock_s,phase
188,-50.21,5,False,88.5,35547.0,0.585,Delhi -> Ludhiana -> Chandigarh -> Delhi -> Ludhiana -> Chandigarh,fmcg,1198.6,1
189,-52.37,4,False,143.0,38156.0,1.054,Rajkot -> Ahmedabad -> Indore -> Bhopal -> Nagpur,perishables,1199.0,1
190,46.64,4,True,79.5,42950.0,0.243,Kanpur -> Delhi -> Agra -> Gwalior -> Bhopal,electronics,1199.3,1
191,52.5,1,True,11.7,10649.0,0.02,Lucknow -> Agra,machinery,1199.4,1
192,-47.24,5,False,345.1,83572.0,0.448,Patna -> Kolkata -> Ranchi -> Varanasi -> Kanpur -> Delhi,textiles,1199.8,1
193,-41.37,5,False,92.5,62019.0,0.522,Nagpur -> Bhopal -> Indore -> Ahmedabad -> Vadodara -> Surat,machinery,1200.2,1
194,-46.77,5,False,343.7,67089.0,0.772,Raipur -> Bhubaneswar -> Ranchi -> Varanasi -> Patna -> Kolkata,machinery,1200.7,1
195,-37.06,5,False,100.9,60165.0,0.336,Bhopal -> Nagpur -> Jabalpur -> Bhopal -> Delhi -> Ludhiana,machinery,1201.1,1
196,-58.83,5,False,345.9,100298.0,0.367,Mumbai -> Nagpur -> Hyderabad -> Visakhapatnam -> Bhubaneswar -> Raipur,fmcg,1201.5,1
197,39.61,2,True,172.9,28921.0,0.47,Indore -> Jaipur -> Jodhpur,machinery,1201.6,1
198,10.17,5,True,220.9,66800.0,1.467,Jabalpur -> Nagpur -> Raipur -> Jabalpur -> Bhopal -> Gwalior,electronics,1202.1,1
199,-52.32,5,False,155.1,54273.0,0.361,Patna -> Kolkata -> Ranchi -> Varanasi -> Patna -> Ranchi,textiles,1202.7,1
200,-43.88,5,False,69.5,40410.0,1.42,Mumbai -> Surat -> Vadodara -> Ahmedabad -> Mumbai -> Surat,electronics,1203.1,1
201,-31.15,5,False,90.5,54265.0,0.939,Vadodara -> Surat -> Mumbai -> Nashik -> Ahmedabad -> Jaipur,electronics,1206.5,1
202,-27.83,5,False,101.4,60814.0,0.413,Agra -> Lucknow -> Patna -> Ranchi -> Varanasi -> Patna,perishables,1207.2,1
203,43.42,3,True,119.0,42835.0,0.806,Bhopal -> Jabalpur -> Nagpur -> Mumbai,electronics,1207.6,1
204,-21.66,5,True,158.3,74409.0,0.786,Bhopal -> Gwalior -> Agra -> Kanpur -> Delhi -> Jaipur,perishables,1208.2,1
205,-59.78,2,False,182.9,37569.0,0.125,Ranchi -> Kolkata -> Patna,perishables,1208.5,1
206,-33.69,5,False,306.0,75094.0,1.665,Visakhapatnam -> Hyderabad -> Nagpur -> Jabalpur -> Bhopal -> Delhi,electronics,1208.9,1
207,-36.28,5,False,91.9,63873.0,0.343,Visakhapatnam -> Chennai -> Madurai -> Mysore -> Mangalore -> Hubli,machinery,1209.4,1
208,-22.92,5,False,203.4,80641.0,0.323,Guwahati -> Kolkata -> Ranchi -> Bhubaneswar -> Raipur -> Nagpur,textiles,1209.9,1
209,56.35,2,True,12.3,12172.0,0.117,Rajkot -> Ahmedabad -> Vadodara,machinery,1210.0,1
210,-45.19,5,False,116.6,59441.0,0.836,Agra -> Lucknow -> Delhi -> Kanpur -> Agra -> Gwalior,perishables,1210.6,1
211,28.79,5,True,183.0,91014.0,0.345,Bhubaneswar -> Visakhapatnam -> Chennai -> Coimbatore -> Bangalore -> Hubli,machinery,1211.0,1
212,-28.77,5,False,109.5,44373.0,1.272,Jodhpur -> Jaipur -> Ahmedabad -> Vadodara -> Surat -> Mumbai,perishables,1211.6,1
213,-29.8,5,False,122.8,67091.0,1.019,Indore -> Jaipur -> Delhi -> Agra -> Gwalior -> Bhopal,pharmaceuticals,1212.1,1
214,-45.26,5,False,319.7,92387.0,1.038,Madurai -> Mysore -> Bangalore -> Pune -> Nashik -> Mumbai,machinery,1212.6,1
215,-34.19,5,False,72.8,51528.0,0.718,Vadodara -> Ahmedabad -> Indore -> Jaipur -> Delhi -> Kanpur,electronics,1213.0,1
216,-60.35,5,False,215.9,53875.0,1.452,Jabalpur -> Raipur -> Bhubaneswar -> Ranchi -> Patna -> Varanasi,pharmaceuticals,1213.5,1
217,-42.5,5,False,202.3,68868.0,0.418,Kochi -> Bangalore -> Coimbatore -> Kochi -> Bangalore -> Pune,textiles,1214.0,1
218,-51.25,5,False,240.7,66257.0,0.378,Udaipur -> Ahmedabad -> Jaipur -> Indore -> Udaipur -> Ahmedabad,textiles,1214.4,1
219,-25.98,5,False,143.5,47218.0,0.422,Thiruvananthapuram -> Kochi -> Coimbatore -> Madurai -> Chennai -> Bangalore,fmcg,1214.8,1
220,-44.0,5,False,266.5,62425.0,0.632,Gwalior -> Agra -> Delhi -> Bhopal -> Indore -> Ahmedabad,fmcg,1215.2,1
221,-47.39,5,False,226.0,73657.0,1.49,Hubli -> Bangalore -> Hyderabad -> Nagpur -> Mumbai -> Pune,pharmaceuticals,1215.7,1
222,-38.31,5,False,68.7,41534.0,0.401,Mumbai -> Ahmedabad -> Vadodara -> Surat -> Rajkot -> Ahmedabad,electronics,2408.5,1
223,47.61,1,True,58.3,18566.0,0.01,Madurai -> Mysore,textiles,2408.6,1
224,-61.03,5,False,383.6,57340.0,1.891,Madurai -> Mysore -> Mangalore -> Hubli -> Bangalore -> Coimbatore,electronics,2409.0,1
225,55.37,2,True,20.9,16734.0,0.088,Udaipur -> Jodhpur -> Jaipur,fmcg,2409.2,1
226,-70.05,4,False,127.5,53282.0,0.514,Jodhpur -> Jaipur -> Ahmedabad -> Nashik -> Pune,perishables,2409.7,1
227,-58.57,4,False,152.4,50365.0,0.713,Kanpur -> Varanasi -> Patna -> Lucknow -> Delhi,perishables,2410.0,1
228,-23.11,5,False,113.9,50980.0,0.375,Visakhapatnam -> Bhubaneswar -> Raipur -> Jabalpur -> Bhopal -> Indore,fmcg,2410.4,1
229,-55.58,5,False,140.0,37897.0,0.88,Ludhiana -> Amritsar -> Ludhiana -> Chandigarh -> Delhi -> Ludhiana,machinery,2410.9,1
230,34.65,5,True,135.4,53554.0,0.391,Madurai -> Coimbatore -> Bangalore -> Pune -> Nashik -> Mumbai,fmcg,2411.3,1
231,-26.92,5,False,93.3,71532.0,0.885,Bhubaneswar -> Raipur -> Nagpur -> Bhopal -> Delhi -> Ludhiana,electronics,2411.7,1
232,51.61,1,True,20.8,8937.0,0.067,Bangalore -> Coimbatore,textiles,2411.8,1
233,-43.95,5,False,220.3,57417.0,0.394,Visakhapatnam -> Bhubaneswar -> Ranchi -> Patna -> Kolkata -> Bhubaneswar,fmcg,2412.2,1
234,-45.27,5,False,184.4,55448.0,0.329,Jodhpur -> Udaipur -> Indore -> Ahmedabad -> Jaipur -> Jodhpur,textiles,2412.8,1
235,41.43,3,True,47.8,22944.0,0.192,Kochi -> Thiruvananthapuram -> Kochi -> Bangalore,textiles,2413.1,1
236,-46.71,5,False,102.0,43050.0,0.44,Surat -> Rajkot -> Ahmedabad -> Vadodara -> Surat -> Rajkot,fmcg,2413.8,1
237,-14.71,5,False,169.8,82864.0,0.488,Kochi -> Coimbatore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Ranchi,machinery,2414.3,1
238,-38.64,5,False,114.7,69547.0,0.162,Bangalore -> Pune -> Mumbai -> Nagpur -> Raipur -> Jabalpur,textiles,2414.8,1
239,-33.52,5,False,112.9,46503.0,1.666,Varanasi -> Patna -> Lucknow -> Agra -> Kanpur -> Lucknow,electronics,2415.2,1
240,50.39,3,True,101.9,38669.0,0.522,Bhubaneswar -> Ranchi -> Patna -> Lucknow,machinery,2415.5,1
241,43.04,1,True,104.9,13814.0,0.114,Bangalore -> Kochi,fmcg,2415.7,1
242,-34.45,5,False,80.7,41274.0,0.281,Nashik -> Mumbai -> Pune -> Nashik -> Ahmedabad -> Mumbai,textiles,2416.1,1
243,-26.35,5,False,93.1,61232.0,0.409,Rajkot -> Surat -> Vadodara -> Ahmedabad -> Jaipur -> Indore,machinery,2416.5,1
244,-38.38,5,False,118.6,42132.0,0.518,Gwalior -> Agra -> Kanpur -> Lucknow -> Delhi -> Chandigarh,fmcg,2416.9,1
245,-43.13,5,False,199.1,57982.0,1.618,Thiruvananthapuram -> Kochi -> Coimbatore -> Chennai -> Bangalore -> Kochi,pharmaceuticals,2417.4,1
246,-46.02,5,False,179.2,75926.0,1.628,Bangalore -> Coimbatore -> Madurai -> Chennai -> Hyderabad -> Bangalore,electronics,2417.8,1
247,-82.47,5,False,139.8,43567.0,0.655,Jabalpur -> Bhopal -> Gwalior -> Agra -> Delhi -> Chandigarh,perishables,2418.2,1
248,55.01,2,True,24.0,17062.0,0.151,Indore -> Bhopal -> Gwalior,perishables,2418.4,1
249,47.92,4,True,65.7,48327.0,0.129,Udaipur -> Jodhpur -> Jaipur -> Ahmedabad -> Nashik,textiles,2418.7,1
250,-33.52,5,False,106.9,48469.0,0.748,Bangalore -> Hubli -> Mangalore -> Mysore -> Madurai -> Coimbatore,perishables,2419.3,1
251,54.03,4,True,99.7,39923.0,0.569,Jodhpur -> Udaipur -> Indore -> Bhopal -> Gwalior,perishables,2419.7,1
252,-42.89,5,False,200.9,83273.0,0.611,Madurai -> Chennai -> Coimbatore -> Kochi -> Bangalore -> Hubli,machinery,2420.2,1
253,-59.74,5,False,268.0,79396.0,1.117,Lucknow -> Patna -> Kolkata -> Ranchi -> Patna -> Lucknow,machinery,2420.8,1
254,-24.68,5,False,127.3,59457.0,0.349,Thiruvananthapuram -> Kochi -> Coimbatore -> Chennai -> Bangalore -> Pune,textiles,2421.3,1
255,-46.47,5,False,287.2,63637.0,1.673,Jodhpur -> Jaipur -> Indore -> Udaipur -> Ahmedabad -> Indore,electronics,2421.7,1
256,-64.08,2,False,171.5,43560.0,0.455,Chennai -> Visakhapatnam -> Bhubaneswar,perishables,2421.9,1
257,43.74,2,True,135.6,21364.0,0.121,Madurai -> Mysore -> Mangalore,textiles,2422.0,1
258,-34.54,5,False,170.8,74193.0,0.467,Madurai -> Coimbatore -> Bangalore -> Hyderabad -> Visakhapatnam -> Chennai,fmcg,2422.6,1
259,-15.04,5,False,84.3,41565.0,0.738,Udaipur -> Indore -> Bhopal -> Gwalior -> Agra -> Delhi,electronics,2423.1,1
260,53.65,4,True,103.7,34844.0,1.878,Jodhpur -> Udaipur -> Indore -> Bhopal -> Jabalpur,pharmaceuticals,2423.6,1
261,47.55,1,True,59.8,13591.0,0.124,Chennai -> Madurai,perishables,2423.8,1
262,-22.21,5,False,107.2,42916.0,0.417,Thiruvananthapuram -> Kochi -> Coimbatore -> Madurai -> Mysore -> Bangalore,textiles,2424.3,1
263,-32.31,5,False,62.7,26680.0,0.477,Ludhiana -> Amritsar -> Ludhiana -> Chandigarh -> Delhi -> Agra,fmcg,2425.1,1
264,-4.71,5,False,77.4,62778.0,0.167,Indore -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Hubli,machinery,2425.6,1
265,-49.45,4,False,160.2,49953.0,0.762,Mangalore -> Hubli -> Bangalore -> Chennai -> Hyderabad,perishables,2426.0,1
266,57.56,4,True,67.8,39969.0,0.914,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Indore,electronics,2426.3,1
267,-27.83,5,False,62.8,41874.0,0.596,Pune -> Mumbai -> Surat -> Rajkot -> Ahmedabad -> Mumbai,pharmaceuticals,2426.9,1
268,-33.62,5,False,164.4,64107.0,0.52,Varanasi -> Ranchi -> Patna -> Varanasi -> Kanpur -> Delhi,machinery,2427.4,1
269,-28.56,5,False,66.5,50998.0,0.766,Nashik -> Ahmedabad -> Rajkot -> Surat -> Mumbai -> Ahmedabad,electronics,2427.9,1
270,-16.1,5,False,89.2,46534.0,1.558,Udaipur -> Jodhpur -> Jaipur -> Delhi -> Agra -> Kanpur,pharmaceuticals,2428.3,1
271,-17.6,5,False,60.4,43271.0,0.538,Nagpur -> Jabalpur -> Bhopal -> Gwalior -> Agra -> Lucknow,perishables,2428.9,1
272,-70.63,4,False,132.2,54508.0,0.318,Ranchi -> Bhubaneswar -> Kolkata -> Ranchi -> Varanasi,perishables,2429.3,1
273,-23.01,5,False,154.5,64246.0,1.264,Patna -> Ranchi -> Varanasi -> Kanpur -> Delhi -> Bhopal,pharmaceuticals,2429.8,1
274,-35.59,5,False,87.7,49542.0,0.674,Bhopal -> Indore -> Ahmedabad -> Udaipur -> Indore -> Ahmedabad,pharmaceuticals,2430.2,1
275,-21.79,5,False,191.0,67333.0,1.324,Vadodara -> Surat -> Mumbai -> Nagpur -> Hyderabad -> Visakhapatnam,electronics,2430.7,1
276,-34.97,5,False,126.9,72073.0,0.246,Bhubaneswar -> Visakhapatnam -> Hyderabad -> Bangalore -> Mysore -> Mangalore,textiles,2431.2,1
277,-42.76,5,False,247.1,82063.0,1.18,Chennai -> Coimbatore -> Bangalore -> Chennai -> Hyderabad -> Nagpur,electronics,2431.8,1
278,-42.28,5,False,202.8,59261.0,0.441,Jabalpur -> Bhopal -> Gwalior -> Agra -> Delhi -> Bhopal,textiles,2432.2,1
279,-36.7,5,False,94.6,47564.0,0.907,Ranchi -> Varanasi -> Kanpur -> Lucknow -> Agra -> Kanpur,perishables,2432.6,1
280,47.17,4,True,168.4,62377.0,0.243,Hyderabad -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Guwahati,textiles,2432.9,1
281,-36.84,5,False,55.6,34253.0,0.516,Amritsar -> Ludhiana -> Delhi -> Chandigarh -> Ludhiana -> Amritsar,electronics,2433.3,1
282,52.32,1,True,12.1,14843.0,0.045,Raipur -> Bhubaneswar,fmcg,2433.4,1
283,-36.19,5,False,140.8,62538.0,0.47,Guwahati -> Kolkata -> Ranchi -> Varanasi -> Patna -> Ranchi,fmcg,2434.0,1
284,35.01,5,True,82.1,49267.0,0.614,Gwalior -> Agra -> Delhi -> Kanpur -> Lucknow -> Patna,electronics,2434.6,1
285,-42.34,5,False,155.1,52794.0,0.502,Gwalior -> Agra -> Kanpur -> Varanasi -> Patna -> Lucknow,machinery,2435.1,1
286,7.77,4,True,136.0,51238.0,0.946,Hyderabad -> Visakhapatnam -> Bhubaneswar -> Ranchi -> Varanasi,perishables,2435.4,1
287,52.07,3,True,87.4,34349.0,0.312,Chandigarh -> Delhi -> Kanpur -> Varanasi,machinery,2435.8,1
288,-48.85,5,False,167.3,68343.0,0.136,Kolkata -> Patna -> Varanasi -> Kanpur -> Lucknow -> Patna,textiles,2436.4,1
289,50.34,2,True,70.9,17020.0,0.12,Amritsar -> Ludhiana -> Delhi,textiles,2436.6,1
290,52.94,2,True,40.5,29447.0,0.262,Jodhpur -> Jaipur -> Delhi,machinery,2436.9,1
291,54.25,2,True,30.7,20271.0,0.15,Mysore -> Bangalore -> Hyderabad,fmcg,2437.2,1
292,-36.08,5,False,180.9,66791.0,1.535,Bhubaneswar -> Kolkata -> Patna -> Ranchi -> Varanasi -> Kanpur,pharmaceuticals,2437.7,1
293,-70.94,5,False,196.1,72888.0,0.802,Mangalore -> Mysore -> Madurai -> Chennai -> Hyderabad -> Nagpur,perishables,2438.2,1
294,-27.07,5,False,146.0,64883.0,1.057,Hyderabad -> Nagpur -> Bhopal -> Gwalior -> Agra -> Lucknow,pharmaceuticals,2438.6,1
295,-24.25,5,False,128.1,43640.0,0.257,Jodhpur -> Udaipur -> Ahmedabad -> Rajkot -> Surat -> Mumbai,textiles,2439.0,1
296,52.05,3,True,39.1,29949.0,0.293,Mysore -> Madurai -> Coimbatore -> Chennai,electronics,2439.4,1
297,-40.66,5,False,43.7,37408.0,0.333,Agra -> Lucknow -> Kanpur -> Agra -> Lucknow -> Kanpur,machinery,2439.9,1
298,-104.76,3,False,488.4,60766.0,1.516,Nashik -> Ahmedabad -> Indore -> Jaipur,pharmaceuticals,2440.2,1
299,-38.1,5,False,162.7,55018.0,0.35,Gwalior -> Bhopal -> Indore -> Udaipur -> Jodhpur -> Jaipur,textiles,2440.6,1
300,-33.07,5,False,102.4,92004.0,0.14,Ranchi -> Kolkata -> Patna -> Lucknow -> Delhi -> Ludhiana,machinery,2441.0,1
301,-38.73,5,False,75.4,26323.0,0.803,Madurai -> Coimbatore -> Kochi -> Thiruvananthapuram -> Kochi -> Coimbatore,perishables,2444.3,1
302,54.57,2,True,28.3,17061.0,0.161,Jabalpur -> Bhopal -> Indore,machinery,2444.5,1
303,-44.08,5,False,260.7,64690.0,2.132,Hyderabad -> Visakhapatnam -> Bhubaneswar -> Raipur -> Jabalpur -> Nagpur,electronics,2444.9,1
304,-18.04,5,False,62.6,33205.0,1.557,Amritsar -> Ludhiana -> Chandigarh -> Delhi -> Agra -> Kanpur,pharmaceuticals,2445.4,1
305,-28.83,5,False,120.5,35511.0,1.441,Vadodara -> Surat -> Mumbai -> Pune -> Nashik -> Ahmedabad,pharmaceuticals,2445.9,1
306,-67.2,3,False,154.5,29253.0,1.038,Coimbatore -> Bangalore -> Hubli -> Mangalore,perishables,2446.1,1
307,-107.67,5,False,437.7,53030.0,0.498,Vadodara -> Surat -> Rajkot -> Ahmedabad -> Indore -> Udaipur,fmcg,2446.5,1
308,-12.68,5,False,59.6,50536.0,0.403,Kanpur -> Lucknow -> Agra -> Delhi -> Bhopal -> Nagpur,pharmaceuticals,2447.0,1
309,33.3,5,True,142.4,53095.0,1.745,Kochi -> Coimbatore -> Bangalore -> Hyderabad -> Nagpur -> Bhopal,electronics,2447.4,1
310,-20.09,5,False,39.8,33057.0,0.223,Chandigarh -> Ludhiana -> Amritsar -> Ludhiana -> Delhi -> Jaipur,machinery,2447.8,1
311,-35.19,5,False,89.4,35811.0,0.356,Ludhiana -> Delhi -> Agra -> Kanpur -> Lucknow -> Agra,textiles,2448.2,1
312,-42.36,5,False,60.1,39444.0,0.327,Lucknow -> Kanpur -> Delhi -> Chandigarh -> Ludhiana -> Amritsar,fmcg,2448.6,1
313,-38.41,5,False,116.7,49497.0,0.51,Jabalpur -> Nagpur -> Bhopal -> Gwalior -> Agra -> Delhi,machinery,2449.1,1
314,-39.26,5,False,117.5,59961.0,1.44,Vadodara -> Ahmedabad -> Jaipur -> Delhi -> Ludhiana -> Amritsar,pharmaceuticals,2449.5,1
315,-34.66,5,False,83.5,39293.0,0.245,Kanpur -> Delhi -> Chandigarh -> Ludhiana -> Amritsar -> Ludhiana,perishables,2449.9,1
316,-27.7,5,False,148.9,85377.0,0.492,Bhubaneswar -> Raipur -> Nagpur -> Mumbai -> Nashik -> Ahmedabad,electronics,2450.4,1
317,-67.88,4,False,145.3,39449.0,0.666,Mumbai -> Pune -> Nashik -> Ahmedabad -> Mumbai,perishables,2450.7,1
318,-35.98,5,False,93.0,51350.0,0.27,Varanasi -> Ranchi -> Patna -> Lucknow -> Kanpur -> Varanasi,fmcg,2451.5,1
319,-32.31,5,False,143.7,68708.0,1.749,Madurai -> Chennai -> Hyderabad -> Bangalore -> Kochi -> Coimbatore,pharmaceuticals,2451.9,1
320,-5.95,3,True,217.3,48441.0,0.646,Madurai -> Chennai -> Visakhapatnam -> Bhubaneswar,perishables,2452.2,1
321,-14.72,5,False,80.0,54382.0,0.19,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Jabalpur -> Raipur,textiles,2452.6,1
322,48.24,2,True,42.4,12336.0,0.302,Bangalore -> Coimbatore -> Kochi,fmcg,2452.7,1
323,-25.77,5,False,139.8,51652.0,0.496,Nashik -> Ahmedabad -> Jaipur -> Delhi -> Agra -> Gwalior,fmcg,2453.2,1
324,44.6,3,True,105.6,55674.0,0.341,Jabalpur -> Raipur -> Nagpur -> Hyderabad,machinery,2453.4,1
325,-45.96,5,False,132.7,85126.0,0.28,Bangalore -> Hyderabad -> Chennai -> Bangalore -> Coimbatore -> Madurai,machinery,2453.9,1
326,53.15,1,True,5.3,3777.0,0.407,Gwalior -> Agra,electronics,2454.0,1
327,54.05,3,True,21.8,23479.0,0.12,Jaipur -> Delhi -> Kanpur -> Lucknow,electronics,2454.3,1
328,-55.94,5,False,235.7,66881.0,0.718,Jabalpur -> Nagpur -> Raipur -> Bhubaneswar -> Kolkata -> Patna,fmcg,2454.8,1
329,-39.02,4,False,120.7,44784.0,0.758,Agra -> Gwalior -> Bhopal -> Nagpur -> Hyderabad,perishables,2455.2,1
330,42.06,4,True,170.7,52795.0,0.556,Hubli -> Bangalore -> Pune -> Nashik -> Mumbai,machinery,2455.5,1
331,-113.4,5,False,413.9,99892.0,0.612,Pune -> Bangalore -> Hyderabad -> Chennai -> Coimbatore -> Bangalore,fmcg,2455.9,1
332,-31.37,5,False,95.6,38787.0,1.284,Varanasi -> Kanpur -> Agra -> Delhi -> Ludhiana -> Amritsar,pharmaceuticals,2456.3,1
333,-19.93,5,False,126.8,68144.0,0.412,Agra -> Gwalior -> Bhopal -> Jabalpur -> Raipur -> Nagpur,machinery,2456.7,1
334,-25.12,5,False,81.7,48499.0,0.98,Varanasi -> Kanpur -> Delhi -> Agra -> Gwalior -> Bhopal,pharmaceuticals,2457.3,1
335,38.38,2,True,178.4,43094.0,0.626,Varanasi -> Patna -> Kolkata,pharmaceuticals,2457.4,1
336,53.5,4,True,62.5,32134.0,0.563,Indore -> Bhopal -> Gwalior -> Agra -> Lucknow,electronics,2457.8,1
337,-74.45,2,False,371.6,35615.0,1.651,Delhi -> Bhopal -> Nagpur,pharmaceuticals,2457.9,1
338,51.18,1,True,24.4,9378.0,0.201,Indore -> Udaipur,electronics,2458.0,1
339,57.77,3,True,31.2,29364.0,0.474,Jaipur -> Delhi -> Ludhiana -> Amritsar,pharmaceuticals,2458.3,1
340,-46.07,3,False,143.7,51297.0,0.355,Madurai -> Chennai -> Bangalore -> Pune,perishables,2458.6,1
341,6.69,5,True,292.0,128379.0,0.52,Kolkata -> Guwahati -> Kolkata -> Bhubaneswar -> Visakhapatnam -> Chennai,machinery,2459.1,1
342,-36.84,5,False,141.5,63315.0,1.578,Bangalore -> Pune -> Mumbai -> Surat -> Vadodara -> Ahmedabad,electronics,2459.5,1
343,-40.53,5,False,136.4,47473.0,0.944,Chandigarh -> Delhi -> Kanpur -> Varanasi -> Patna -> Ranchi,pharmaceuticals,2459.9,1
344,-92.34,5,False,204.9,40248.0,1.331,Mangalore -> Mysore -> Bangalore -> Hubli -> Mangalore -> Mysore,perishables,3862.6,1
345,-33.52,5,False,118.0,48226.0,0.543,Pune -> Mumbai -> Nashik -> Pune -> Mumbai -> Ahmedabad,textiles,3863.0,1
346,-29.7,5,False,213.3,100102.0,0.74,Mangalore -> Hubli -> Bangalore -> Pune -> Mumbai -> Surat,machinery,3863.4,1
347,-37.08,5,False,61.1,29013.0,0.196,Coimbatore -> Kochi -> Thiruvananthapuram -> Kochi -> Coimbatore -> Madurai,textiles,3863.9,1
348,-30.97,5,False,97.5,37654.0,0.189,Kochi -> Thiruvananthapuram -> Kochi -> Coimbatore -> Bangalore -> Chennai,textiles,3864.3,1
349,-33.81,5,False,70.6,45626.0,0.763,Agra -> Delhi -> Lucknow -> Kanpur -> Varanasi -> Patna,perishables,3864.7,1
350,-39.45,5,False,218.5,82058.0,0.276,Bhubaneswar -> Ranchi -> Patna -> Lucknow -> Delhi -> Jaipur,textiles,3865.1,1
351,45.05,4,True,138.0,62553.0,0.537,Coimbatore -> Bangalore -> Hyderabad -> Visakhapatnam -> Bhubaneswar,machinery,3865.5,1
352,-42.04,5,False,197.7,69338.0,0.377,Coimbatore -> Madurai -> Mysore -> Bangalore -> Hyderabad -> Visakhapatnam,textiles,3865.9,1
353,-58.69,5,False,357.1,77429.0,1.328,Hyderabad -> Visakhapatnam -> Chennai -> Bangalore -> Hyderabad -> Nagpur,electronics,3866.4,1
354,52.57,1,True,10.2,12982.0,0.045,Lucknow -> Delhi,pharmaceuticals,3866.5,1
355,54.49,2,True,25.8,29606.0,0.09,Kolkata -> Patna -> Lucknow,pharmaceuticals,3866.7,1
356,33.29,5,True,100.5,48348.0,0.412,Varanasi -> Kanpur -> Lucknow -> Agra -> Delhi -> Ludhiana,fmcg,3867.1,1
357,-18.89,5,False,72.1,38274.0,1.066,Chandigarh -> Delhi -> Agra -> Gwalior -> Bhopal -> Jabalpur,pharmaceuticals,3867.5,1
358,49.33,2,True,71.0,48633.0,0.235,Indore -> Ahmedabad -> Mumbai,pharmaceuticals,3867.7,1
359,-27.66,5,False,154.1,54500.0,1.228,Ranchi -> Patna -> Varanasi -> Kanpur -> Delhi -> Chandigarh,electronics,3868.1,1
360,-51.5,5,False,135.4,84438.0,0.853,Hyderabad -> Visakhapatnam -> Chennai -> Hyderabad -> Bangalore -> Hubli,pharmaceuticals,3868.5,1
361,-58.32,5,False,211.0,59085.0,0.9,Agra -> Gwalior -> Bhopal -> Jabalpur -> Raipur -> Bhubaneswar,machinery,3868.9,1
362,53.65,3,True,26.5,19011.0,0.254,Kochi -> Coimbatore -> Bangalore -> Mysore,machinery,3869.2,1
363,-41.31,5,False,139.0,66621.0,0.824,Patna -> Varanasi -> Kanpur -> Delhi -> Lucknow -> Patna,pharmaceuticals,3869.6,1
364,50.64,1,True,26.8,22051.0,0.04,Mumbai -> Nagpur,electronics,3869.7,1
365,-30.9,5,False,45.6,39498.0,0.311,Lucknow -> Delhi -> Chandigarh -> Ludhiana -> Amritsar -> Ludhiana,fmcg,3870.2,1
366,-20.7,5,False,89.0,39754.0,1.205,Lucknow -> Kanpur -> Agra -> Gwalior -> Bhopal -> Jabalpur,electronics,3870.6,1
367,-39.46,5,False,217.0,70368.0,1.3,Ranchi -> Bhubaneswar -> Visakhapatnam -> Hyderabad -> Chennai -> Coimbatore,electronics,3871.0,1
368,-55.6,1,False,123.0,27931.0,0.314,Pune -> Bangalore,perishables,3871.1,1
369,-38.99,5,False,220.9,60439.0,0.157,Kochi -> Coimbatore -> Chennai -> Madurai -> Mysore -> Bangalore,textiles,3871.5,1
370,55.92,3,True,49.7,32433.0,0.271,Vadodara -> Ahmedabad -> Jaipur -> Jodhpur,electronics,3871.7,1
371,37.52,2,True,192.6,37225.0,0.221,Pune -> Bangalore -> Kochi,textiles,3871.9,1
372,-19.54,5,False,169.0,66146.0,1.3,Kanpur -> Varanasi -> Ranchi -> Bhubaneswar -> Visakhapatnam -> Chennai,electronics,3872.3,1
373,-41.38,5,False,96.8,39077.0,1.074,Ahmedabad -> Rajkot -> Surat -> Mumbai -> Nashik -> Pune,electronics,3872.8,1
374,-36.97,5,False,154.2,45986.0,0.337,Jaipur -> Jodhpur -> Udaipur -> Indore -> Bhopal -> Gwalior,textiles,3873.2,1
375,31.64,5,True,153.9,72176.0,1.614,Nagpur -> Jabalpur -> Raipur -> Bhubaneswar -> Kolkata -> Guwahati,pharmaceuticals,3873.6,1
376,-24.37,5,False,81.6,36159.0,0.261,Vadodara -> Surat -> Rajkot -> Ahmedabad -> Udaipur -> Indore,fmcg,3874.0,1
377,-83.84,3,False,321.2,26933.0,0.721,Kochi -> Thiruvananthapuram -> Kochi -> Coimbatore,pharmaceuticals,3874.4,1
378,54.99,2,True,24.5,17411.0,0.08,Gwalior -> Agra -> Lucknow,electronics,3874.6,1
379,-27.47,5,False,239.6,87099.0,1.788,Thiruvananthapuram -> Kochi -> Bangalore -> Hyderabad -> Nagpur -> Mumbai,electronics,3875.1,1
380,-27.28,5,False,103.2,48233.0,1.032,Hubli -> Bangalore -> Mysore -> Madurai -> Coimbatore -> Chennai,pharmaceuticals,3875.6,1
381,-55.07,1,False,120.8,16190.0,0.552,Indore -> Jaipur,perishables,3875.7,1
382,-43.72,5,False,161.0,66883.0,1.231,Mysore -> Bangalore -> Hyderabad -> Visakhapatnam -> Bhubaneswar -> Raipur,electronics,3876.1,1
383,55.36,3,True,53.3,42142.0,0.102,Visakhapatnam -> Hyderabad -> Nagpur -> Jabalpur,machinery,3876.5,1
